corpora,record,phrase,PQP,auxiliary,verb,note,marker,pause before,pause between,restart/repaet
ESLO,437,si jamais si j'avais voulu si j'avais été obligé de la garder il aurait fallu que je change deux deux pneux dans ben c'est Nicole qui avait été le voir euh elle avait cauchemardé mais enfin ça lui avait pas déplu quand ben écoute on l'a mis dans une petite voiture alors il était tout content la première fois qu'il l'a vu qu'il l'avait vu il avait dit auto auto -colas enfin il voulait absolument aller dans l'auto,il l'avait vu,avoir,voir,0,0,0,0,0
ESLO,437,si jamais si j'avais voulu si j'avais été obligé de la garder il aurait fallu que je change deux deux pneux dans ben c'est Nicole qui avait été le voir euh elle avait cauchemardé mais enfin ça lui avait pas déplu quand ben écoute on l'a mis dans une petite voiture alors il était tout content la première fois qu'il l'a vu qu'il l'avait vu il avait dit auto auto -colas enfin il voulait absolument aller dans l'auto,il avait dit,avoir,dire,0,0,0,0,0
ESLO,437,là-dessus je lui ai dit que le seul ressort euh qui avait mené Staline c'était l'ambition,le seul ressort qui avait mené,avoir,mener,0,0,1,0,0
ESLO,437,j'ai emmené un gauchiste qui avait fait le boxon à en soixante-huit,un gauchiste qui avait fait,avoir,faire,0,0,0,0,0
ESLO,437,il disait qu'il avait beaucoup changé,il avait beaucoup changé,avoir,changer,0,0,0,0,0
ESLO,437,il s'était inscrit à la CGT,il s'était inscrit,être,s’inscrire,0,0,0,0,0
ESLO,443,alors euh j'ai don(c) acheté deux rognons de porc et je les ai coupés p() je les ai fendus par la moitié j'ai retiré la partie grasse qui est au milieu du rognon p(u)is je les ai coupés en petits dés que j'ai fait revenir dans la poêle avec du beurre salez poivrez quand i(l)s ont été cuits je les ai mis à part dans un plat au chaud et j'ai j() avant j'avais épluché mes champignons lavés comme i(l) faut je les avais coupés j'ai fait cuire mes champignons sauter mes mes champignons c'est-à-dire que je les fait je fais évacuer euh l'eau du champignon p(u)is alors cette eau de champignon qui sent le champignon,je les avais coupés,avoir,couper,0,0,0,0,0
ESLO,450,oui je vous avais indiqué un certain nombre de noms,je vous avais indiqué,avoir,indiquer,0,0,0,0,0
ESLO,450,enfin j'avais pensé que pour commencer,enfin j'avais pensé,avoir,penser,0,0,0,0,0
ESLO,450,je ne l'avais pas voulu tel,je ne l'avais pas voulu,avoir,vouloir,0,0,0,0,0
ESLO,456,j'avais parlé de la France devant des étudiants,j'avais parlé,avoir,parler,0,0,0,0,0
ESLO,456,euh on n'avait rien fait,on n'avait rien fait,avoir,faire,0,0,1,0,0
ESLO,456,y avait eu un film qui s'appelait Le goût des autres,y avait eu un film,avoir,avoir,0,0,0,0,0
ESLO,456,d'Agnès j- Jaoui euh oui et et j'avais vraiment pas réussi pourtant c'était une histoire de prof d'anglais,j'avais vraiment pas réussi,avoir,réussir,0,0,1,0,0
ESLO,456,ça avait été un sujet qui avait été proposé Le grand sommeil,ça avait été,avoir,être,0,0,0,0,0
ESLO,456,ça avait été un sujet qui avait été proposé Le grand sommeil,un sujet qui avait été proposé,avoir,être proposé,passive voice,0,0,0,0
ESLO,456,alors là j'avais amené mes élèves,j'avais amené,avoir,amener,0,0,0,0,0
ESLO,456,et donc là j'avais amené mes élèves et donc la place leur revient,j'avais amené,avoir,amener,0,0,1,0,0
ESLO,456,et sinon j'étais allée en Australie en deux mille,j'étais allée,être,aller,0,0,0,0,0
ESLO,456,j'avais organisé un voyage avec mon lycée donc euh,j'avais organisé,avoir,organiser,0,0,0,0,0
ESLO,456,parce que ils avaient répandu des rumeurs euh,ils avaient répandu,avoir,répandre,0,0,0,0,0
ESLO,456,et y avait eu la même chose chez Tati à Paris,y avait eu la même chose,avoir,avoir,0,0,0,0,0
ESLO,464,mais parce que la la la la génération qui avait suivi n'avait pas su s'adapter,la génération qui avait suivi,avoir,suivre,0,0,0,0,0
ESLO,464,mais parce que la la la la génération qui avait suivi n'avait pas su s'adapter,la génération qui n'avait pas su,avoir,savoir,0,0,0,0,0
ESLO,464,bien certain qu'il y avait eu,il y avait eu,avoir,avoir,0,0,0,0,0
ESLO,464,euh on avait fait ça dans une salle où y avait à peu près trois cent places,on avait fait,avoir,faire,0,0,1,0,0
ESLO,464,il avait pas réalisé vraiment que,il avait pas réalisé,avoir,réaliser,0,0,0,0,0
ESLO,464,euh je peux consacrer une heure euh comme on l'avait fait ensemble où euh,on l'avait fait,avoir,faire,0,0,0,0,0
ESLO,464,mais qui l'a qui a longtemps euh été au-dessous du chiffre maximum qui avait été atteint,chiffre maximum qui avait été atteint,avoir,être atteint,passive voice,0,0,0,0
ESLO,464,que ce que l'on avait pu,on avait pu,avoir,pouvoir,0,0,0,0,0
ESLO,464,et euh la CFDT la CFTC à l'époque Force Ouvrière euh avaient décidé de participer à ces manifestations,la CFTC avaient décidé,avoir,décider,0,0,1,0,0
ESLO,464,ils travaillaient beaucoup avec la CGT à la suite d'une grève qui avait donné de bons résultats,une grève qui avait donné,avoir,donner,0,0,0,0,0
ESLO,464,et il avait préconisé à cette époque là la création d'une banque nationale d'investissements,il avait préconisé,avoir,préconiser,0,0,0,0,0
ESLO,469,je voyais j'avais entrepris d'autres études,j'avais entrepris,avoir,entreprendre,0,0,0,0,0
ESLO,469,ben j'ai j'avais commencé des études de d'orthopsie pour la rééducation des yeux,j'avais commencé,avoir,commencer,0,0,1,0,1
ESLO,469,alors ça ça m'avait un peu dégoûtée,ça m'avait un peu dégoûtée,avoir,dégoûter,0,0,0,0,0
ESLO,469,tout le monde s'était bien battu bien envoyé des enfin,tout le monde s'était bien battu des enfin,être,se battre,0,0,0,0,0
ESLO,469,tout le monde s'était bien battu bien envoyé des enfin,tout le monde s'était bien envoyé des enfin,être,s'envoyer,0,0,0,0,0
ESLO,469,alors moi moi je moi je si j'avais fait grève j'aurais su pourquoi j'ai pas fait grève,j'avais fait,avoir,faire,0,0,0,0,0
ESLO,469,évidemment si le gouvernement avait été un peu plus ouvert et et avait su non pas prévoir parce que c'était prévu entre nous mais prendre des mesures avant que ça s'échauffe,le gouvernement avait été ouvert,avoir,être ouvert,passive voice,0,0,0,0
ESLO,469,évidemment si le gouvernement avait été un peu plus ouvert et et avait su non pas prévoir parce que c'était prévu entre nous mais prendre des mesures avant que ça s'échauffe,le gouvernement avait su,avoir,savoir,0,0,0,0,0
ESLO,472,ils avaient été,ils avaient été,avoir,être,0,0,0,0,0
ESLO,476,madame je vais vous poser une question un peu difficile peut-être mais si vous n'aviez pas été comptable,vous n'aviez pas été,avoir,être,0,0,0,0,0
ESLO,479,que une de ses copines l'avait passé,une de ses copines l'avait passé,avoir,passer,0,0,0,0,0
ESLO,479,hm moi euh j'avais vu un reportage y en a même qui font les,j'avais vu,avoir,voir,0,0,1,0,0
ESLO,485,on avait vu,on avait vu,avoir,voir,0,0,0,0,0
ESLO,485,j'avais vu d'autres maisons qui me convenaient,j'avais vu,avoir,voir,0,0,0,0,0
ESLO,485,j'avais fait plusieurs expériences euh d'études et et euh,j'avais fait,avoir,faire,0,0,0,0,0
ESLO,485,dans des endroits différents et j'avais eu des propositions,j'avais eu,avoir,avoir,0,0,0,0,0
ESLO,485,donc j'avais pris un mauvais exemple tout à l'heure votre boucher,j'avais pris,avoir,prendre,0,0,0,0,0
ESLO,485,c'est pour ça que vous étiez venue euh,vous étiez venue,être,venir,0,0,0,0,0
ESLO,485,j'avais postulé en plusieurs endroits et,j'avais postulé,avoir,postuler,0,0,0,0,0
ESLO,485,on m'avait même proposé un prof st-,on m'avait même proposé,avoir,proposer,0,0,0,0,0
ESLO,485,euh donc j'avais refusé parce que je me sentais pas compétente,j'avais refusé,avoir,refuser,0,0,1,0,0
ESLO,485,pas pas si jeune que ça parce que j'avais fait d'autres choses avant euh,j'avais fait,avoir,faire,0,0,0,0,0
ESLO,485,alors j'avais commencé des études à à t- à Toulouse euh de de d'allemand et p-,j'avais commencé,avoir,commencer,0,0,0,0,0
ESLO,485,j'avais fait ça pendant un an et j'avais une amie euh qui travaillait au pair,j'avais fait,avoir,faire,0,0,0,0,0
ESLO,485,et et donc euh donc j'avais eu trois ré- trois réponses positives,j'avais eu,avoir,avoir,0,0,0,0,0
ESLO,485,des familles aussi de souche euh hm portugaise enfin qui s'étaient éta- établies là euh euh dans dans les années cinquante soixante enfin qui étaient arrivées de notre i-,des familles enfin qui s'étaient établies,être,s’établir,0,0,0,0,0
ESLO,485,des familles aussi de souche euh hm portugaise enfin qui s'étaient éta- établies là euh euh dans dans les années cinquante soixante enfin qui étaient arrivées de notre i-,des familles enfin qui étaient arrivées,être,arriver,0,0,0,0,0
ESLO,485,donc y avait eu un projet de,y avait eu un projet,avoir,avoir,0,0,0,0,0
ESLO,485,on avait contacté,on avait contacté,avoir,contacter,0,0,0,0,0
ESLO,485,euh on avait un père d'élève qui était architecte qui travaillait pas à ce moment-là qui avait fait des plans euh,un père d'élève qui avait fait,avoir,faire,0,0,0,0,0
ESLO,485,on avait lancé le carnaval sur le quartier donc euh,on avait lancé,avoir,lancer,0,0,0,0,0
ESLO,485,donc les parents avaient décidé de,les parents avaient décidé,avoir,décider,0,0,0,0,0
ESLO,485,et j'ai été appelé chez moi par l'inspecteur qui m'avait dit que si y avait,l'inspecteur qui m'avait dit,avoir,dire,0,0,0,0,0
ESLO,485,donc j'avais dit aux parents bon soyez sympas,j'avais dit,avoir,dire,0,0,0,0,0
ESLO,485,et euh donc on avait défilé,on avait défilé,avoir,défiler,0,0,1,0,0
ESLO,485,et donc il avait envoyé quelqu'un pour voir comment ça se passait,il avait envoyé,avoir,envoyer,0,0,0,0,0
ESLO,485,enfin y avait eu aussi un épisode aussi aménagement de la cour parce que le,y avait eu aussi un épisode,avoir,avoir,0,0,0,0,0
ESLO,485,le responsable euh était arrivé en,le responsable était arrivé,être,arriver,0,0,1,0,0
ESLO,485,il s'était radouci et euh,il s'était radouci,être,se radoucir,0,0,0,0,0
ESLO,485,il avait entendu ce qu'on voulait,il avait entendu,avoir,entendre,0,0,0,0,0
ESLO,485,et donc et il s'était plié complètement à,il s'était plié,être,se plier,0,0,0,0,0
ESLO,488,si on n'avait pas discuté d'un bureau Louis seize,on n'avait pas discuté,avoir,discuter,0,0,0,0,0
ESLO,488,en fait j'avais entendu cette consonance et puis je l'avais répétée très longtemps et puis,j'avais entendu,avoir,entendre,0,0,0,0,0
ESLO,488,elle me les avait refait trois fois,elle me les avait refait,avoir,refaire,0,0,0,0,0
ESLO,495,et quand vous aviez été interrogé vous aviez dit que vous aviez choisi Orléans parce que,vous aviez été interrogé,avoir,être interroger,passive voice,0,0,0,0
ESLO,495,et quand vous aviez été interrogé vous aviez dit que vous aviez choisi Orléans parce que,vous aviez dit,avoir,dire,0,0,0,0,0
ESLO,495,et quand vous aviez été interrogé vous aviez dit que vous aviez choisi Orléans parce que,vous aviez choisi,avoir,choisir,0,0,0,0,0
ESLO,495,je crois qu'on va peut être solder on avait promis de donner cette euh la voiture de ma femme,on avait promis,avoir,promettre,0,0,0,0,0
ESLO,495,mais j'avais pas trouvé ça inintéressant hein,j'avais pas trouvé,avoir,trouver,0,0,0,0,0
ESLO,495,il par euh par faveur ils me l'avaient envoyée,ils me l'avaient envoyée,avoir,envoyer,0,0,0,0,0
ESLO,495,c'est un copain qui m'avait dit mais moi je l'ai et cetera bon alors ils me l'avaient envoyée,un copain qui m'avait dit,avoir,dire,0,0,0,0,0
ESLO,495,c'est un copain qui m'avait dit mais moi je l'ai et cetera bon alors ils me l'avaient envoyée,ils me l'avaient envoyée,avoir,envoyer,0,0,0,0,0
ESLO,495,jamais et mais alors j'avais quand même une question à vous poser parce qu'elle vous avait été posée euh,elle vous avait été posée,avoir,être posée,passive voice,0,0,0,0
ESLO,495,on avait fait cet exercice euh,on avait fait,avoir,faire,0,0,0,0,0
ESLO,495,en DEA et on avait demandé aux étudiants de raconter le Petit Chaperon Rouge,on avait demandé,avoir,demander,0,0,0,0,0
ESLO,507,et si leur père avait été là,leur père avait été,avoir,être,0,0,0,0,0
ESLO,507,aviez quand vous aviez dû écrire à hm,vous aviez dû,avoir,devoir,0,0,0,0,0
ESLO,507,j'avais pas compris quelque chose,j'avais pas compris,avoir,comprendre,0,0,0,0,0
ESLO,508,si vous n'aviez pas fait ce métier-là qu'est-ce que vous auriez aimé faire comme métier ?,vous n'aviez pas fait,avoir,faire,0,0,0,0,0
ESLO,508,d'ailleurs j'y avais pensé un peu dans les eaux et forêts,j'y avais pensé,avoir,penser,0,0,0,0,0
ESLO,508,nous on avait un instituteur qui avait fait,un instituteur qui avait fait,avoir,faire,0,0,0,0,0
ESLO,508,c'était vos parents qui l'avaient acheté euh,c'était vos parents qui l'avaient acheté,avoir,acheter,0,0,0,0,0
ESLO,508,et elle elle l'avait eu à quelle occasion ?,elle l'avait eu,avoir,avoir,0,0,0,0,0
ESLO,508,elle était gamine parce qu'elle avait fait une instruction primaire aussi euh,elle avait fait,avoir,faire,0,0,0,0,0
ESLO,508,mes parents lui avaient payé ça pour euh,mes parents lui avaient payé,avoir,payer,0,0,0,0,0
ESLO,508,vous m'avez parlé hm tout à l'heure du latin à l'école vous m'aviez dit que,vous m'aviez dit,avoir,dire,0,0,0,0,0
ESLO,508,de réapprendre des mots qu'ils en avaient perdu l'usage,ils en avaient perdu,avoir,perdre,0,0,0,0,0
ESLO,508,moi j'avais commencé un truc là,j'avais commencé,avoir,commencer,0,0,0,0,0
ESLO,508,mon père avait fait des des études secondaires euh,mon père avait fait,avoir,faire,0,0,0,0,0
ESLO,508,alors que lui il avait s'il avait pris cette méthode-là,il avait pris,avoir,prendre,0,0,0,0,0
ESLO,508,quand on s'arrêtait ça voulait dire euh c'est ça qu'il nous avait expliqué,il nous avait expliqué,avoir,expliquer,0,0,1,0,0
ESLO,508,de de rien que parce qu'il nous avait appris que c'était des choses euh,il nous avait appris,avoir,apprendre,0,0,0,0,0
ESLO,525,je l'avais connue,je l'avais connue,avoir,connaître,0,0,0,0,0
ESLO,528,j'avais sorti une fourchette,j'avais sorti,avoir,sortir,0,0,0,0,0
ESLO,528,alors je sais pas s'il avait attrapé un coup de froid ou,il avait attrapé,avoir,attraper,0,0,0,0,0
ESLO,528,maman elle disait qu'elle é- elle était bien tombée sur le banquier,elle était bien tombée,être,tomber,0,0,0,0,1
ESLO,528,non nous on avait regardé sur Canal plus hein,on avait regardé,avoir,regarder,0,0,0,0,0
ESLO,528,j'avais pas regardé moi,j'avais pas regardé,avoir,regarder,0,0,0,0,0
ESLO,543,donc pour euh ils avaient pas connu euh,ils avaient pas connu,avoir,connaître,0,0,0,0,0
ESLO,543,j'avais commencé à faire une année euh hm,j'avais commencé,avoir,commencer,0,0,0,0,0
ESLO,543,vous m'aviez dit tout à,vous m'aviez dit,avoir,dire,0,0,0,0,0
ESLO,543,je me demandais euh j'avais pas trop compris ce que c'était et,j'avais pas trop compris,avoir,comprendre,0,0,1,0,0
ESLO,543,cette année on a essayé d'y aller on n- on y avait des amis qui étaient venus nous voir,des amis qui étaient venus,être,venir,0,0,0,0,0
ESLO,543,par contre là j'avais vu la programmation y avait plusieurs euh,j'avais vu,avoir,voir,0,0,0,0,0
ESLO,556,un fond qui avait été traité mais euh,un fond qui avait été traité,avoir,être traité,0,0,0,0,0
ESLO,556,et vos journées de travail avaient changé aussi euh,vos journées de travail avaient changé,avoir,changer,0,0,0,0,0
ESLO,556,on on avait eu la la chance de pouvoir s'acheter cette machine électro-érosion à fil,on avait eu,avoir,avoir,0,0,0,0,0
ESLO,556,j'avais préparé cette question-là,j'avais préparé,avoir,préparer,0,0,0,0,0
ESLO,556,il s'était mis ça dans la tête parce que,il s'était mis,être,se mettre,0,0,0,0,0
ESLO,582,euh à l'issue d'une réunion plénière qui avait eu lieu à Lourdes,une réunion plénière qui avait eu,avoir,avoir,0,0,0,0,0
ESLO,582,tout examiné et puis on a dit au début en soixante-huit une des réformes qui avaient été proposée,une des réformes qui avaient été proposée,avoir,être proposé,passive voice,0,0,0,0
ESLO,582,parce que on avait quitté un peu,on avait quitté,avoir,quitter,0,0,0,0,0
ESLO,582,qu'on avait dessiné,on avait dessiné,avoir,dessiner,0,0,0,0,0
ESLO,582,la discipline vous aviez dit,vous aviez dit,avoir,dire,0,0,0,0,0
ESLO,582,c'est ce qui avait été demandé c'est ce qui avait été réclamé,ce qui avait été demandé,avoir,être demandé,0,0,0,0,0
ESLO,582,c'est ce qui avait été demandé c'est ce qui avait été réclamé,ce qui avait été réclamé,avoir,être réclamé,0,0,0,0,0
ESLO,582,ah mais il est exact moi je me souviens à Vendôme où je m'étais penché euh en détail sur ces problèmes,je m'étais penché,être,se pencher,0,0,0,0,0
ESLO,582,alors évidemment ça ne prendra plus du tout la forme que ça avait pris en mais soixante-huit,ça avait pris,avoir,prendre,0,0,0,0,0
ESLO,582,justement euh Pompidou n'avait pas voulu garder Edgar Faure parce que il avait quand même d'autres idées,Pompidou n'avait pas voulu,avoir,vouloir,0,0,1,0,0
ESLO,591,s'il avait écou- s'il m'avait écoutée,il m'avait écoutée,avoir,écouter,0,0,0,0,0
